zone_id,fare_amount,has_congestion_surcharge,hour,weekday,is_weekend,zone_avg_flow,log_total_flow,log_mta_flow,log_taxi_flow,month,log_zone_avg_flow
10,14.778076923076924,0.9064102564102564,9,5,1,2146.8575,6.882437470997847,6.787844982309579,4.48863636973214,2,7.672226112645985
11,14.774155963302752,0.940519877675841,9,5,1,8854.048333333334,7.584264818389059,7.456454555176209,5.468060141135132,2,9.088743008511845
12,18.01559803921569,0.9774509803921568,9,5,1,7488.388333333333,7.621684998724611,7.523481312573497,5.2574953720277815,2,8.921242408735065
0,19.100959770114944,0.9603448275862068,10,5,1,10867.795,8.841158975945264,8.766705997750515,6.208590026096629,2,9.293651118404544
1,18.260753999769133,0.9813260340632604,10,5,1,9444.543333333331,8.318010277546872,8.102283624480073,6.679599185844383,2,9.153298304308931
2,16.023460884353742,0.9778061224489796,10,5,1,23400.9175,9.306468399070404,9.242613932526478,6.525029657843462,2,10.060573242432977
3,15.886666666666663,0.8888888888888888,10,5,1,7103.988333333334,7.957877358489813,7.950149887652018,3.1354942159291497,2,8.868552398493728
4,21.6,1.0,10,5,1,2577.4441666666667,6.76849321164863,6.7580945044277305,2.302585092994046,2,7.854941459840506
5,18.24563475177305,0.973936170212766,10,5,1,3283.1691666666666,6.63200177739563,5.988961416889864,5.8888779583328805,2,8.096868981628875
6,19.59736714975845,0.9202898550724636,10,5,1,10956.8575,8.232440158470336,8.192847134592865,4.990432586778736,2,9.30181205781596
7,17.794788520529355,0.9364682523642062,10,5,1,25798.29833333333,9.682903223616842,9.62238379544447,6.849066282633458,2,10.158102574157452
8,14.97032,0.96,10,5,1,9050.0175,8.371473537066832,8.285261134068948,5.8805329864007,2,9.110632461313314
9,20.85030701754386,0.9583333333333331,10,5,1,9860.788333333334,8.209852481301272,8.180320874773685,4.68213122712422,2,9.196422803699688
10,15.41632183908046,0.9540229885057472,10,5,1,2146.8575,7.214504414151143,7.1284959456800365,4.727387818712341,2,7.672226112645985
11,14.55506812652068,0.9778588807785888,10,5,1,8854.048333333334,7.982757702011113,7.8724551500639794,5.726847747587197,2,9.088743008511845
12,14.732749774977496,0.9587458745874587,10,5,1,7488.388333333333,8.09559870137819,7.9865049385539955,5.828945617610208,2,8.921242408735065
0,17.475719991813744,0.9316497432306255,11,5,1,10867.795,8.952734767106872,8.876963340262272,6.336825731146441,2,9.293651118404544
1,17.007016246162983,0.9531702906702908,11,5,1,9444.543333333331,8.644882552557126,8.477412321404392,6.776506992372183,2,9.153298304308931
2,15.81757489200388,0.9660113432660378,11,5,1,23400.9175,9.551871220788255,9.497247143960212,6.618738983517219,2,10.060573242432977
3,17.741176470588236,1.0,11,5,1,7103.988333333334,8.328209491748732,8.319229938632326,3.6375861597263857,2,8.868552398493728
4,20.49722222222222,0.8888888888888888,11,5,1,2577.4441666666667,7.095064377287131,7.074116816197362,3.258096538021482,2,7.854941459840506
5,20.457387157815727,0.9664965986394558,11,5,1,3283.1691666666666,6.921658184151129,6.19644412779452,6.261491684321042,2,8.096868981628875
6,20.064635416666665,0.9296875,11,5,1,10956.8575,8.607216694063826,8.56331312702979,5.4638318050256105,2,9.30181205781596
7,18.12658122320788,0.9142222592222592,11,5,1,25798.29833333333,9.852878234709586,9.796236361789152,6.954638864880987,2,10.158102574157452
8,18.03455298786181,0.9219187675070027,11,5,1,9050.0175,8.537779825024625,8.447843113281444,6.0867747269123065,2,9.110632461313314
9,18.609792107117688,0.964341085271318,11,5,1,9860.788333333334,8.442469645220301,8.405143687607614,5.14166355650266,2,9.196422803699688
10,17.815404761904762,0.930952380952381,11,5,1,2146.8575,7.359467638255621,7.282073658093465,4.770684624465665,2,7.672226112645985
11,15.289424119241191,0.9664634146341464,11,5,1,8854.048333333334,8.36822903827628,8.265392930852224,6.045005314036012,2,9.088743008511845
12,16.73404861111111,0.9819444444444444,11,5,1,7488.388333333333,8.36287583103188,8.259716961021523,6.042632833682381,2,8.921242408735065
0,19.52714313271605,0.9453125,12,5,1,10867.795,8.95828281049733,8.877381954654766,6.405228458030842,2,9.293651118404544
1,17.700003975931722,0.9465879101873254,12,5,1,9444.543333333331,8.846065190692881,8.693161274238017,6.893656354602635,2,9.153298304308931
2,17.340079994782005,0.947750141723356,12,5,1,23400.9175,9.76388059814971,9.70826311038665,6.848005274576363,2,10.060573242432977
3,20.59375,0.75,12,5,1,7103.988333333334,8.76748487464946,8.765926513729443,2.3978952727983707,2,8.868552398493728
4,27.188888888888886,1.0,12,5,1,2577.4441666666667,7.418780882750794,7.403061091090091,3.295836866004329,2,7.854941459840506
5,19.324772088291823,0.9693615594931384,12,5,1,3283.1691666666666,7.071573364211532,6.410174881966167,6.3473892096560105,2,8.096868981628875
6,19.86348181818182,0.953181818181818,12,5,1,10956.8575,8.788745881938135,8.745443680098592,5.631211781821365,2,9.30181205781596
7,19.717028175335468,0.8938110307901974,12,5,1,25798.29833333333,9.960812619155398,9.89762037425808,7.168579897264035,2,10.158102574157452
8,17.741063683748557,0.9256669334400428,12,5,1,9050.0175,8.683046555502886,8.59877317840866,6.169610732491456,2,9.110632461313314
9,18.79415185185185,0.9844444444444445,12,5,1,9860.788333333334,8.594154232552366,8.559102594493448,5.231108616854587,2,9.196422803699688
10,19.779137588001223,0.9671717171717172,12,5,1,2146.8575,7.491645473605133,7.424761761823209,4.762173934797756,2,7.672226112645985
11,16.646053030303033,0.9657407407407408,12,5,1,8854.048333333334,8.721765357145012,8.630521876723241,6.284134161070802,2,9.088743008511845
12,20.20966012002182,0.9840425531914894,12,5,1,7488.388333333333,8.653994232908383,8.543640361431086,6.396929655216146,2,8.921242408735065
0,19.328628117913837,0.9335492927329664,13,5,1,10867.795,8.957768009971161,8.868554040531201,6.498282149476434,2,9.293651118404544
1,17.86308392164628,0.9548616430586854,13,5,1,9444.543333333331,8.936824154997302,8.785845337961213,6.9726062513017535,2,9.153298304308931
2,19.297938906035316,0.9689775502275504,13,5,1,23400.9175,9.86796399646708,9.812851432276684,6.943122422819428,2,10.060573242432977
3,21.90625,1.0,13,5,1,7103.988333333334,9.109414453386222,9.105202053852878,3.6635616461296463,2,8.868552398493728
4,18.737142857142857,0.9642857142857144,13,5,1,2577.4441666666667,7.534228326274089,7.52294091807237,3.091042453358316,2,7.854941459840506
5,18.588933130699708,0.9832380952380952,13,5,1,3283.1691666666666,7.158513997329321,6.519147287940395,6.410174881966167,2,8.096868981628875
6,23.69371148459384,0.96078431372549,13,5,1,10956.8575,8.868413284672005,8.823058934301647,5.755742213586912,2,9.30181205781596
7,19.310059707716388,0.9733309621255676,13,5,1,25798.29833333333,9.989848718184172,9.925787060030896,7.21081845347222,2,10.158102574157452
8,18.0544650937298,0.961888601594484,13,5,1,9050.0175,8.672999642554437,8.593598522618644,6.102558594613569,2,9.110632461313314
9,18.15909090909091,0.9758522727272728,13,5,1,9860.788333333334,8.67060073804555,8.624791202014256,5.568344503761097,2,9.196422803699688
10,15.90288286086673,0.9475806451612904,13,5,1,2146.8575,7.480992162869525,7.416979621381154,4.709530201312334,2,7.672226112645985
11,17.051402714932127,0.964366515837104,13,5,1,8854.048333333334,9.04981944514108,8.968396191198256,6.502790045915623,2,9.088743008511845
12,18.200896464646465,0.964021164021164,13,5,1,7488.388333333333,8.824236617346639,8.732627099660395,6.39024066706535,2,8.921242408735065
0,19.167117135642133,0.9402380952380952,14,5,1,10867.795,9.172846167548602,9.106312301552135,6.431331081933479,2,9.293651118404544
1,18.45829135598456,0.9750373917270468,14,5,1,9444.543333333331,9.00146947994869,8.862625169408922,6.959398512133975,2,9.153298304308931
2,19.417755309206925,0.9633640552995392,14,5,1,23400.9175,9.897016661405816,9.84940088663236,6.829793737512425,2,10.060573242432977
3,20.55,1.0,14,5,1,7103.988333333334,9.320628725870304,9.3195534569495,2.5649493574615367,2,8.868552398493728
4,23.436111111111117,1.0,14,5,1,2577.4441666666667,7.480428306074208,7.462214939768189,3.49650756146648,2,7.854941459840506
5,19.48672406841525,0.9601934523809524,14,5,1,3283.1691666666666,7.373374309910049,6.894670039433482,6.408528791059498,2,8.096868981628875
6,22.456635802469137,0.9583333333333334,14,5,1,10956.8575,8.910045761473558,8.87514731685335,5.541263545158426,2,9.30181205781596
7,19.1562958298421,0.9414385646731812,14,5,1,25798.29833333333,9.956980924976127,9.892729895883168,7.180831199044556,2,10.158102574157452
8,16.99951680672269,0.946218487394958,14,5,1,9050.0175,8.450198322591959,8.36240897761537,5.976350909297934,2,9.110632461313314
9,20.29971374536696,0.946860139404599,14,5,1,9860.788333333334,8.823353485113792,8.77940359789435,5.680172609017068,2,9.196422803699688
10,17.50796472748879,0.9676767676767676,14,5,1,2146.8575,7.456454555176209,7.374629015218945,4.919980925828125,2,7.672226112645985
11,17.63879673966695,0.9707668926817864,14,5,1,8854.048333333334,9.203013596589722,9.126850061477157,6.591673732008658,2,9.088743008511845
12,19.961376208378088,0.9425349087003224,14,5,1,7488.388333333333,8.85922139360813,8.772920092626467,6.368187186350492,2,8.921242408735065
0,20.706869225589227,0.963547619047619,15,5,1,10867.795,9.142810715182584,9.076923258535832,6.391917113392602,2,9.293651118404544
1,19.17686677570284,0.9736945125272332,15,5,1,9444.543333333331,9.093918908958932,8.98594603876032,6.815639990074331,2,9.153298304308931
2,19.06207255244755,0.9605681818181818,15,5,1,23400.9175,10.012521313560253,9.968947524007914,6.858565034791365,2,10.060573242432977
3,20.995,0.8269230769230769,15,5,1,7103.988333333334,9.397732385583245,9.394410399304254,3.713572066704308,2,8.868552398493728
4,28.004166666666663,0.8958333333333334,15,5,1,2577.4441666666667,7.632885505395133,7.60688453121963,3.9889840465642745,2,7.854941459840506
5,19.399360473668725,0.9793689320388348,15,5,1,3283.1691666666666,7.500529485395295,7.045776576879511,6.495265555937008,2,8.096868981628875
6,22.956505847953213,0.915204678362573,15,5,1,10956.8575,9.01042494678118,8.972717499397138,5.717027701406222,2,9.30181205781596
7,20.10803578574871,0.921591265450006,15,5,1,25798.29833333333,10.001521292807494,9.945109227226949,7.099201743553092,2,10.158102574157452
8,19.91001388888889,0.9405913978494624,15,5,1,9050.0175,8.725669705687043,8.65277248565806,6.073044534100405,2,9.110632461313314
9,22.622568027210885,0.9307580174927113,15,5,1,9860.788333333334,8.947415950650129,8.911799556189527,5.598421958998375,2,9.196422803699688
10,21.36160087719298,0.8706140350877194,15,5,1,2146.8575,7.527793987721444,7.458186157340487,4.836281906951478,2,7.672226112645985
11,18.65330293138761,0.9651273681515616,15,5,1,8854.048333333334,9.404837504700271,9.332646496360152,6.741700694652055,2,9.088743008511845
12,21.28917287841923,0.9448615455914724,15,5,1,7488.388333333333,9.035391569511642,8.952346543226227,6.507277712385012,2,8.921242408735065
0,21.166859626644108,0.9665571975916804,16,5,1,10867.795,9.443830215344535,9.3647767252806,6.8679744089702925,2,9.293651118404544
1,20.949030755536363,0.9537410777769172,16,5,1,9444.543333333331,9.145481799627689,9.018574356354229,7.0192966537150445,2,9.153298304308931
2,19.974327733475963,0.969823981328406,16,5,1,23400.9175,10.06713584406446,10.02238108247654,6.939253946041508,2,10.060573242432977
3,22.36904761904762,0.8571428571428571,16,5,1,7103.988333333334,9.410501846898468,9.407468436087113,3.6375861597263857,2,8.868552398493728
4,26.244871794871795,0.9487179487179488,16,5,1,2577.4441666666667,7.793174347189205,7.767263996757308,4.143134726391533,2,7.854941459840506
5,20.239918981481484,0.9813345091122868,16,5,1,3283.1691666666666,7.718240951959316,7.256297239690681,6.725033642166843,2,8.096868981628875
6,22.590471311475408,0.9737704918032788,16,5,1,10956.8575,9.090317329376452,9.053101595549691,5.783825182329737,2,9.30181205781596
7,20.51653745511724,0.972747759153289,16,5,1,25798.29833333333,9.991773117403488,9.934550077987948,7.103322062526113,2,10.158102574157452
8,18.371532131661443,0.9905172413793104,16,5,1,9050.0175,8.81818627792769,8.750683034784592,6.091309882077698,2,9.110632461313314
9,18.05891045875421,0.9699074074074074,16,5,1,9860.788333333334,9.054972284742483,9.026898187513526,5.472270673671475,2,9.196422803699688
10,19.993666666666662,0.9333333333333332,16,5,1,2146.8575,7.5480289699350145,7.493317248862145,4.624972813284271,2,7.672226112645985
11,18.94555859604088,0.975159355080615,16,5,1,8854.048333333334,9.500693872983122,9.430198532298864,6.814542897259958,2,9.088743008511845
12,20.928097135320822,0.9744216310005784,16,5,1,7488.388333333333,9.097395612960048,9.015055148790369,6.561030665896573,2,8.921242408735065
0,20.73583693829555,0.9493441688052467,17,5,1,10867.795,9.331938343723673,9.2621735206162,6.635946555686647,2,9.293651118404544
1,20.502431352003622,0.9231018754303068,17,5,1,9444.543333333331,9.177610547353265,9.055556158175316,7.014814351275545,2,9.153298304308931
2,19.51712036235369,0.9545502645502644,17,5,1,23400.9175,10.059679005711038,10.014715819221838,6.9363427358340495,2,10.060573242432977
3,20.265555555555554,0.7222222222222222,17,5,1,7103.988333333334,9.366831168735615,9.364519622823858,3.332204510175204,2,8.868552398493728
4,24.932380952380957,0.9285714285714286,17,5,1,2577.4441666666667,7.679251425953058,7.662937850461535,3.58351893845611,2,7.854941459840506
5,21.545302521387345,0.978386544011544,17,5,1,3283.1691666666666,7.64826303090192,7.163946684342547,6.692083742506628,2,8.096868981628875
6,22.047736842105262,0.9185672514619884,17,5,1,10956.8575,9.098514556793926,9.059401196410896,5.840641657373398,2,9.30181205781596
7,21.30629686971624,0.9142940579599772,17,5,1,25798.29833333333,10.015476054484177,9.947695807200448,7.290974778142981,2,10.158102574157452
8,18.78932171717172,0.9428030303030304,17,5,1,9050.0175,8.82555985506085,8.76201995356159,6.040254711277414,2,9.110632461313314
9,22.474708898944197,0.950326797385621,17,5,1,9860.788333333334,9.042986242304014,9.007612005404566,5.68697535633982,2,9.196422803699688
10,17.58739557739558,0.8963963963963963,17,5,1,2146.8575,7.526717561352706,7.458186157340487,4.820281565605037,2,7.672226112645985
11,19.369409727444157,0.9411045202394684,17,5,1,8854.048333333334,9.49363784611014,9.415238482949045,6.90975328164481,2,9.088743008511845
12,23.457278511360304,0.9442735488355926,17,5,1,7488.388333333333,9.09571484613488,9.018937706446035,6.492239835020471,2,8.921242408735065
0,22.63430341984057,0.9082593139155988,18,5,1,10867.795,9.197356444417888,9.119758993744943,6.6039438246004725,2,9.293651118404544
1,19.96372179873359,0.8723729869255038,18,5,1,9444.543333333331,9.123147160273806,8.980046316633132,7.109062135687172,2,9.153298304308931
2,19.45641673312068,0.9274154451786032,18,5,1,23400.9175,9.99488098096534,9.944245545008297,6.987490247000991,2,10.060573242432977
3,23.662567567567567,0.7297297297297297,18,5,1,7103.988333333334,8.79346036105272,8.784009071186633,4.143134726391533,2,8.868552398493728
4,23.31083333333333,0.8833333333333334,18,5,1,2577.4441666666667,7.41336733569524,7.389563953677635,3.688879454113936,2,7.854941459840506
5,19.788679389541667,0.9396365531565916,18,5,1,3283.1691666666666,7.578145472419466,7.038783541388542,6.704414354964107,2,8.096868981628875
6,21.6435737913486,0.783569611050527,18,5,1,10956.8575,8.996404301412886,8.951828676824181,5.8664680569332965,2,9.30181205781596
7,22.222505775799444,0.8052908636136484,18,5,1,25798.29833333333,9.89817345771236,9.824173745816402,7.258412150595307,2,10.158102574157452
8,19.150360802683323,0.8817154643490521,18,5,1,9050.0175,8.709795057617749,8.610319169405722,6.354370040797351,2,9.110632461313314
9,20.86653120464441,0.9251572327044024,18,5,1,9860.788333333334,8.902047345620277,8.856518497019858,5.793013608384144,2,9.196422803699688
10,18.850542424242423,0.7480864197530864,18,5,1,2146.8575,7.662467815200237,7.562161631225652,5.318119993844216,2,7.672226112645985
11,19.71426094293161,0.9139081500705116,18,5,1,8854.048333333334,9.695294188174604,9.624170396415977,7.017506142941256,2,9.088743008511845
12,21.238247211703225,0.945096164986676,18,5,1,7488.388333333333,9.100413892597578,9.016512874996026,6.582025138892826,2,8.921242408735065
0,21.6428063973064,0.9633101851851852,9,6,1,10867.795,8.632662441222351,8.525161361065415,6.35088571671474,2,9.293651118404544
1,14.692742415989963,0.9678130511463844,9,6,1,9444.543333333331,7.683863980256429,7.467942332285852,6.0473721790462776,2,9.153298304308931
2,14.587573696145126,0.9467120181405896,9,6,1,23400.9175,8.68169016329764,8.620471540869739,5.860786223465865,2,10.060573242432977
3,22.248,0.8,9,6,1,7103.988333333334,7.466227556215481,7.462214939768189,2.079441541679836,2,8.868552398493728
4,33.8,1.0,9,6,1,2577.4441666666667,6.39024066706535,6.3835066348840055,1.6094379124341005,2,7.854941459840506
5,16.912881734853567,0.9758551307847084,9,6,1,3283.1691666666666,6.068425588244111,5.303304908059076,5.44673737166631,2,8.096868981628875
6,21.29659090909091,0.8863636363636364,9,6,1,10956.8575,7.655390644826152,7.624130585661289,4.189654742026425,2,9.30181205781596
7,16.079935956028333,0.945929070929071,9,6,1,25798.29833333333,9.30182506209836,9.247443459927686,6.364750756851911,2,10.158102574157452
8,16.07059523809524,0.949404761904762,9,6,1,9050.0175,7.615791072035833,7.493317248862145,5.459585514144159,2,9.110632461313314
9,19.435173745173746,0.9691119691119692,9,6,1,9860.788333333334,7.621195162809845,7.563200592358071,4.7535901911063645,2,9.196422803699688
10,15.8786231884058,0.8478260869565217,9,6,1,2146.8575,6.519147287940395,6.434546518787453,4.02535169073515,2,7.672226112645985
11,13.073963414634148,0.9603658536585366,9,6,1,8854.048333333334,7.246368080102461,7.140453043101158,4.955827057601261,2,9.088743008511845
12,17.852134831460674,0.952247191011236,9,6,1,7488.388333333333,7.421177528595393,7.2875606403097235,5.3471075307174685,2,8.921242408735065
0,19.75632801444396,0.9018506319230958,10,6,1,10867.795,8.70748291785937,8.60813018640834,6.35088571671474,2,9.293651118404544
1,16.823901988636365,0.9501157407407408,10,6,1,9444.543333333331,8.17413934342947,7.992944547318106,6.3784261836515865,2,9.153298304308931
2,15.350850431691214,0.9299813780260708,10,6,1,23400.9175,9.061956366209923,8.99949587624899,6.259581464064923,2,10.060573242432977
3,22.12166666666667,0.8333333333333334,10,6,1,7103.988333333334,7.841885928984623,7.838737559599282,2.19722457733622,2,8.868552398493728
4,19.37222222222222,1.0,10,6,1,2577.4441666666667,6.641182169740591,6.6240652277998935,2.6390573296152584,2,7.854941459840506
5,18.08811481481481,0.957962962962963,10,6,1,3283.1691666666666,6.411818267709897,5.598421958998375,5.828945617610208,2,8.096868981628875
6,20.591731601731603,0.922077922077922,10,6,1,10956.8575,8.057060681965766,8.018954683155718,4.77912349311153,2,9.30181205781596
7,17.599243460397233,0.8945389151910892,10,6,1,25798.29833333333,9.579971027075132,9.511851382364403,6.860663671448287,2,10.158102574157452
8,15.551039500596024,0.9039544513457556,10,6,1,9050.0175,8.09376775793108,7.974188669286011,5.91350300563827,2,9.110632461313314
9,22.36367132867133,0.935897435897436,10,6,1,9860.788333333334,7.965545573129992,7.907651594711089,5.093750200806762,2,9.196422803699688
10,16.590262725779965,0.8846594019007812,10,6,1,2146.8575,6.956545443151569,6.849066282633458,4.68213122712422,2,7.672226112645985
11,14.785468319559229,0.9214876033057852,10,6,1,8854.048333333334,7.765569081097317,7.645397699428633,5.5909869805108565,2,9.088743008511845
12,17.62499158249158,0.9494949494949496,10,6,1,7488.388333333333,7.823245690685523,7.698482787880946,5.683579767338681,2,8.921242408735065
0,18.66625541125541,0.9655500184569952,11,6,1,10867.795,8.780941113572387,8.698013622083925,6.251903883165888,2,9.293651118404544
1,17.860168477037366,0.9560845450845452,11,6,1,9444.543333333331,8.406261630708956,8.214735833382303,6.660575149839686,2,9.153298304308931
2,16.53626268262987,0.9478174603174604,11,6,1,23400.9175,9.270682600982344,9.207335862955883,6.481577129276431,2,10.060573242432977
3,43.221,0.7,11,6,1,7103.988333333334,8.128585200374497,8.125926802707886,2.302585092994046,2,8.868552398493728
4,31.80555555555556,1.0,11,6,1,2577.4441666666667,6.9726062513017535,6.957497370876951,2.833213344056216,2,7.854941459840506
5,17.269279269678886,0.9660326086956522,11,6,1,3283.1691666666666,6.738152494595957,5.855071922202427,6.206575926724928,2,8.096868981628875
6,19.85186813186813,0.9725274725274724,11,6,1,10956.8575,8.371473537066832,8.3243363327069,5.298317366548036,2,9.30181205781596
7,17.609628241116518,0.947528030207272,11,6,1,25798.29833333333,9.672626800077513,9.600759521879077,7.004881989712859,2,10.158102574157452
8,15.377339743589744,0.959045584045584,11,6,1,9050.0175,8.07246736935477,7.945909598613133,5.945420608606575,2,9.110632461313314
9,21.06817829457364,0.9767441860465116,11,6,1,9860.788333333334,8.199189359078067,8.147288258706624,5.220355825078324,2,9.196422803699688
10,14.56345238095238,0.9540816326530612,11,6,1,2146.8575,7.259819610363186,7.180069874302796,4.700480365792417,2,7.672226112645985
11,14.89566703216374,0.9605263157894736,11,6,1,8854.048333333334,8.149890544402423,8.0323601479245,5.953243334287785,2,9.088743008511845
12,17.38581871345029,0.95906432748538,11,6,1,7488.388333333333,8.164225652265827,8.045588280803528,5.976350909297934,2,8.921242408735065
0,20.147853146853148,0.9162004662004662,12,6,1,10867.795,8.720950028930258,8.6278397115033,6.302618975744905,2,9.293651118404544
1,17.076301995138394,0.9749453530009086,12,6,1,9444.543333333331,8.614864218589684,8.450198322591959,6.731018100482083,2,9.153298304308931
2,16.803190366584506,0.9583333333333334,12,6,1,23400.9175,9.4796802501801,9.420358156071464,6.626717749249025,2,10.060573242432977
3,16.621111111111112,0.6666666666666666,12,6,1,7103.988333333334,8.434897948689407,8.432724034789787,2.3978952727983707,2,8.868552398493728
4,33.6,1.0,12,6,1,2577.4441666666667,7.1284959456800365,7.116394144093465,2.772588722239781,2,7.854941459840506
5,19.69838128762371,0.9649270482603816,12,6,1,3283.1691666666666,6.828712071641684,5.988961416889864,6.26530121273771,2,8.096868981628875
6,19.50286231884058,0.9456521739130436,12,6,1,10956.8575,8.53856321715243,8.491670234185152,5.459585514144159,2,9.30181205781596
7,18.35980606600971,0.9281643290571864,12,6,1,25798.29833333333,9.787627666441592,9.707655133714226,7.222566018822171,2,10.158102574157452
8,16.589902594902593,0.9458601458601458,12,6,1,9050.0175,8.304989580140361,8.203577736937952,5.968707559985366,2,9.110632461313314
9,21.057337146980004,0.9754689754689756,12,6,1,9860.788333333334,8.334471554600944,8.288785810426928,5.231108616854587,2,9.196422803699688
10,18.52043087121212,1.0,12,6,1,2146.8575,7.238496840894365,7.160845906664299,4.653960350157523,2,7.672226112645985
11,15.665534188034188,0.9603418803418804,12,6,1,8854.048333333334,8.52793528794814,8.424858580213442,6.206575926724928,2,9.088743008511845
12,17.56025552131484,0.9745762711864406,12,6,1,7488.388333333333,8.461257559085935,8.35608503102148,6.159095388491933,2,8.921242408735065
0,18.92666615822656,0.9527375867979896,13,6,1,10867.795,8.76748487464946,8.67368398817567,6.356107660695892,2,9.293651118404544
1,18.338040647625643,0.9580287358256604,13,6,1,9444.543333333331,8.70267641154777,8.528924114291936,6.8679744089702925,2,9.153298304308931
2,17.371729250497722,0.939875087966221,13,6,1,23400.9175,9.595262578853015,9.541871851706224,6.639875833826536,2,10.060573242432977
3,22.24846153846154,0.9615384615384616,13,6,1,7103.988333333334,8.630164670075398,8.626585568187433,3.044522437723423,2,8.868552398493728
4,31.96076923076923,0.9230769230769232,13,6,1,2577.4441666666667,7.176254532017144,7.160069207596127,3.091042453358316,2,7.854941459840506
5,18.66536316060801,0.981328379524256,13,6,1,3283.1691666666666,7.001245622069476,6.278521424165844,6.338594078203183,2,8.096868981628875
6,23.06826666666667,0.9225,13,6,1,10956.8575,8.528924114291936,8.483843211734683,5.41164605185504,2,9.30181205781596
7,18.175894376334675,0.9171545776023388,13,6,1,25798.29833333333,9.803943422199742,9.729550745276567,7.1693500166706,2,10.158102574157452
8,17.07810044720605,0.9640664651440514,13,6,1,9050.0175,8.304742269640771,8.190908881182514,6.077642243349034,2,9.110632461313314
9,18.81499354005168,0.9713178294573644,13,6,1,9860.788333333334,8.406261630708956,8.355850041007475,5.3981627015177525,2,9.196422803699688
10,15.290019978106184,0.9209359605911328,13,6,1,2146.8575,7.23561914106675,7.129297548929373,4.948759890378168,2,7.672226112645985
11,17.386683501683503,0.9595959595959596,13,6,1,8854.048333333334,8.733916174927524,8.652423140676342,6.18826412308259,2,9.088743008511845
12,20.28935513532269,0.97029262086514,13,6,1,7488.388333333333,8.584477938221834,8.48528964240323,6.226536669287466,2,8.921242408735065
0,21.301300587889475,0.972768959435626,14,6,1,10867.795,8.809116258125274,8.728587995695898,6.251903883165888,2,9.293651118404544
1,18.293565309937726,0.9634574879663091,14,6,1,9444.543333333331,8.752107198329362,8.600062669238532,6.794586580876499,2,9.153298304308931
2,17.868869327073554,0.9589201877934272,14,6,1,23400.9175,9.636130846545592,9.584727524513486,6.643789733147672,2,10.060573242432977
3,22.219444444444445,0.8888888888888888,14,6,1,7103.988333333334,8.760139370026627,8.755264763314685,3.4657359027997265,2,8.868552398493728
4,25.095454545454547,0.9090909090909092,14,6,1,2577.4441666666667,7.31986492980897,7.304515946460155,3.1780538303479458,2,7.854941459840506
5,19.081939009059894,0.9743375365497076,14,6,1,3283.1691666666666,7.0317412587631285,6.343880434126331,6.335054251498059,2,8.096868981628875
6,20.572233676975944,0.9450171821305844,14,6,1,10956.8575,8.58783803098557,8.54714026778419,5.3706380281276624,2,9.30181205781596
7,20.32538367049284,0.9443160489303948,14,6,1,25798.29833333333,9.749928364409826,9.678279371339702,7.079184394609668,2,10.158102574157452
8,18.23529090909091,0.9411111111111112,14,6,1,9050.0175,8.328934041955529,8.241703159729818,5.849324779946859,2,9.110632461313314
9,17.55804834054834,0.9761904761904762,14,6,1,9860.788333333334,8.47407690034261,8.42639282708974,5.41164605185504,2,9.196422803699688
10,18.593636363636364,0.97979797979798,14,6,1,2146.8575,7.239932591320469,7.142827401161621,4.867534450455582,2,7.672226112645985
11,18.378975139523085,0.9539573820395738,14,6,1,8854.048333333334,8.866581653303996,8.783855896643942,6.335054251498059,2,9.088743008511845
12,19.676912587412588,0.9583333333333331,14,6,1,7488.388333333333,8.631949428714426,8.544808358449211,6.150602768446279,2,8.921242408735065
0,21.17043051780889,0.9494753366933818,15,6,1,10867.795,8.986446539271268,8.915297945118109,6.309918278226516,2,9.293651118404544
1,20.373078618442197,0.9525599713569638,15,6,1,9444.543333333331,8.808219665118408,8.676928249537397,6.714170529909472,2,9.153298304308931
2,18.86977494571887,0.964483958409192,15,6,1,23400.9175,9.67965626478542,9.630431332279668,6.645090969505644,2,10.060573242432977
3,18.44375,1.0,15,6,1,7103.988333333334,8.861350110795998,8.857372832825773,3.367295829986474,2,8.868552398493728
4,24.24333333333333,1.0,15,6,1,2577.4441666666667,7.4999765409521215,7.484368643286131,3.367295829986474,2,7.854941459840506
5,21.118142186361727,0.9719337735094038,15,6,1,3283.1691666666666,7.231287004327616,6.672032945461067,6.385194398997726,2,8.096868981628875
6,23.72689003436426,0.950171821305842,15,6,1,10956.8575,8.668196064952765,8.633908991112198,5.2832037287379885,2,9.30181205781596
7,19.18732671054956,0.9656768949400528,15,6,1,25798.29833333333,9.80477157959697,9.749928364409826,6.875232087276577,2,10.158102574157452
8,17.83814285714286,0.9504761904761904,15,6,1,9050.0175,8.4368504387337,8.370084326378025,5.700443573390687,2,9.110632461313314
9,19.231389851218854,0.9570958757005268,15,6,1,9860.788333333334,8.631771096123673,8.59062950948942,5.424950017481403,2,9.196422803699688
10,19.18144444444444,0.9333333333333332,15,6,1,2146.8575,7.268223021159565,7.188412736496954,4.709530201312334,2,7.672226112645985
11,18.933391812865494,0.9619883040935672,15,6,1,8854.048333333334,9.0217190130337,8.945071894361302,6.416732282512326,2,9.088743008511845
12,20.0270197740113,0.9735169491525424,15,6,1,7488.388333333333,8.698347400458186,8.633374945705647,5.934894195619588,2,8.921242408735065
