place_id,category,estimated_duration,lat,lon,place_name,zone_id
15364,cafe,1,40.709671,-74.00876,Tutto Calcio Espresso Bar,2
15367,books,0.5,40.710095,-74.00905,Christian Science Reading Room,2
15377,cafe,1,40.709484,-74.008186,Matto Espresso,2
15383,restaurant,1,40.711323,-74.006747,Temple Room,2
15397,spa,0.5,40.710035,-74.007806,88 Spa,2
15400,restaurant,1,40.710543,-74.007544,Vietspot,2
15409,restaurant,1,40.707576,-74.011149,Gnoccheria Wall Street,2
15410,cafe,1,40.707524,-74.011094,Tenthousand Coffee,2
15412,fast_food,1,40.705869,-74.013024,Liberty Bagels Wall Street,2
15414,restaurant,1,40.703932,-74.012369,Antica,2
15417,spa,0.5,40.703938,-74.012494,Ripple Spa,2
15419,cafe,1,40.706544,-74.011237,Blue Bottle Coffee,2
15421,fast_food,1,40.713715,-74.009133,Burger Village,2
15423,fast_food,1,40.712065,-74.009816,Hawa Smoothie,2
15425,gift,0.5,40.712113,-74.009895,World of Gifts,2
15428,cafe,1,40.714267,-74.008695,Birch Coffee,2
15429,restaurant,1,40.712829,-74.009351,Cut by Wolfgang Puck,2
15438,cafe,1,40.706157,-74.00569,Starbucks,2
15441,restaurant,1,40.706393,-74.007886,Blue Park Kitchen,2
15447,restaurant,1,40.705887,-74.007481,Poke Green,2
15455,restaurant,1,40.709413,-74.006731,Dim Sum Palace,2
15463,restaurant,1,40.714618,-74.00754,Chambers,2
15464,restaurant,1,40.714543,-74.007374,Artesano Peruvian Cuisine,2
15468,fast_food,1,40.709737,-74.006544,Popeyes,2
15469,fast_food,1,40.710139,-74.007345,Poke Bowl,2
15476,restaurant,1,40.712503,-74.012342,Metropolis by Marcus Samuelsson,2
16167,art,0.8,40.709498,-74.017973,Rector Gate,2
16236,art,0.8,40.714113,-74.017528,Pylons,2
16577,fast_food,1,40.710679,-74.008308,Pret A Manger,2
16582,restaurant,1,40.708372,-74.000618,Yondu Culinary Studio,2
16583,restaurant,1,40.707319,-74.001472,Paris Cafe,2
16584,bakery,1,40.706497,-74.003528,Funny Face Bakery,2
16588,gift,0.5,40.706804,-74.003804,Hester Street Fair,2
16590,cafe,1,40.710926,-74.010346,Starbucks,2
16591,cafe,1,40.70405,-74.007674,drip coffee makers,2
16594,cafe,1,40.705438,-74.009143,Conwell Coffee Hall,2
16595,restaurant,1,40.7033,-74.010798,Susukino Ramen,2
16596,fast_food,1,40.702564,-74.013154,Dos Toros Taqueria,2
16597,restaurant,1,40.711067,-74.006507,Bagel Market,2
16598,restaurant,1,40.707027,-74.008278,Goku Kitchen,2
16624,restaurant,1,40.708043,-74.014125,REGULAR NYC,2
16625,fast_food,1,40.714874,-74.010917,Juice Press,2
16628,restaurant,1,40.705767,-74.001484,Malibu Farm,2
16633,fast_food,1,40.714709,-74.008338,BP Fresh,2
16785,fast_food,1,40.712492,-74.015684,Springbone,2
16787,fast_food,1,40.712374,-74.015728,Milu,2
16788,fast_food,1,40.712256,-74.015768,Naya,2
16789,fast_food,1,40.712299,-74.015888,Tartinery,2
16790,fast_food,1,40.712636,-74.015784,Blue Ribbon Sushi Bar,2
16791,fast_food,1,40.71256,-74.015854,Black Seed,2
16792,fast_food,1,40.712716,-74.015746,Chopt,2
16793,fast_food,1,40.712782,-74.015706,Dos Dorros,2
16794,fast_food,1,40.712735,-74.01557,Daily Provision,2
16795,cafe,1,40.712842,-74.015659,Mah Ze Dahr,2
16802,attraction,1.5,40.712454,-74.008334,Woolworth Building,2
16803,attraction,1.5,40.711983,-74.016725,New York City Police Memorial,2
16804,attraction,1.5,40.705252,-74.003021,Wavertree,2
16805,attraction,1.5,40.705317,-74.002448,Ambrose,2
16806,gift,0.5,40.70334,-74.016807,Park Store,2
16832,food_court,1,40.70344,-74.012084,Essen,2
16839,restaurant,1,40.701357,-74.015015,Battery Gardens,2
16840,fast_food,1,40.70673,-74.013113,Cafe Exchange,2
16842,restaurant,1,40.703371,-74.011318,Fraunces Tavern,2
16847,restaurant,1,40.706911,-74.006248,Pearl Diner,2
16848,fast_food,1,40.705855,-74.004159,Luchadores,2
16852,restaurant,1,40.707178,-74.001924,Fish Market,2
16866,food_court,1,40.712784,-74.015875,Hudson Eats,2
16908,attraction,1.5,40.712999,-74.013189,One World Trade Center,2
16935,restaurant,1,40.704083,-74.010409,Route 66 Smokehouse,2
16936,restaurant,1,40.704177,-74.010274,Mad Dog and Beans,2
16984,cafe,1,40.701755,-74.015497,Pixie Scout Canteen,2
16985,cafe,1,40.702505,-74.0161,Pixie Scout Canteen,2
16986,restaurant,1,40.704921,-74.004874,Industry Kitchen,2
16987,restaurant,1,40.705182,-74.002456,Cobble Fish,2
16995,art,0.8,40.704476,-74.013442,Asia,2
16996,art,0.8,40.704478,-74.013677,America,2
16997,art,0.8,40.704479,-74.013814,Europe,2
16998,art,0.8,40.704482,-74.014044,Africa,2
17037,art,0.8,40.714984,-74.008898,Philip Williams Posters,2
17053,attraction,1.5,40.691418,-74.016001,Fort Jay,2
17105,restaurant,1,40.69047,-74.019667,Threes Brewing,2
17147,attraction,1.5,40.70575,-74.002906,South Street Seaport,3
17149,museum,1.5,40.703387,-74.011354,Fraunces Tavern Museum,3
17150,museum,1.5,40.704027,-74.013747,National Museum of the American Indian,3
17151,art,0.8,40.705564,-74.013446,Charging Bull,3
17165,cafe,1,40.703277,-74.014134,Starbucks,3
17166,art,0.8,40.710497,-74.013889,The Sphere,3
17171,art,0.8,40.704408,-74.014598,Netherland Monument,3
17172,fast_food,1,40.709676,-74.011915,Burger King,3
17176,cafe,1,40.71493,-74.011048,Twin Cafe,3
17178,cafe,1,40.715171,-74.011064,Kaffe 1668,3
17185,cafe,1,40.714957,-74.009424,Le Pain Quotidien,3
17189,fast_food,1,40.706722,-74.00698,Chipotle,3
17203,art,0.8,40.70215,-74.015833,Eagle,3
17204,museum,1.5,40.706371,-74.009196,Museum of American Finance,3
17211,fast_food,1,40.715268,-74.014829,Shake Shack,3
17212,restaurant,1,40.714618,-74.015376,Blue Smoke,3
17213,fast_food,1,40.714983,-74.011137,Chipotle,3
17214,cafe,1,40.708235,-74.007615,BlueSpoon Coffee Co,3
17215,cafe,1,40.70723,-74.012388,Bean And Bean,3
17217,fast_food,1,40.704204,-74.013019,Chipotle,3
17219,cafe,1,40.704382,-74.013047,Starbucks,3
17221,restaurant,1,40.711321,-74.017833,Mezze on the River,3
17225,cafe,1,40.710192,-74.00797,Starbucks,3
17235,restaurant,1,40.703483,-74.011087,Bombay Cuisine,3
17236,fast_food,1,40.704137,-74.010562,77 Burger,3
17243,cafe,1,40.703525,-74.010888,787 Coffee,3
17245,fast_food,1,40.704067,-74.01052,Golden Chopsticks,3
17247,fast_food,1,40.70689,-74.00717,Just Salad,3
17248,cafe,1,40.703714,-74.010478,Springbone Kitchen,3
17251,fast_food,1,40.703888,-74.011764,Potbelly,3
17252,fast_food,1,40.707064,-74.006986,Potbelly,3
17253,fast_food,1,40.70546,-74.011721,Pret A Manger,3
17255,cafe,1,40.705173,-74.011298,Starbucks,3
17256,restaurant,1,40.706958,-74.007266,Chinah,3
17258,fast_food,1,40.707561,-74.007565,Traditas Pizza,3
17268,restaurant,1,40.706138,-74.009392,Cipriani,3
17271,fast_food,1,40.705066,-74.009806,Hanover Gourmet Deli,3
17272,fast_food,1,40.70572,-74.008459,Proper Food,3
17273,restaurant,1,40.705598,-74.007732,Nikoniko Sushi Bowl,3
17274,restaurant,1,40.705109,-74.00969,Taste of Tokyo,3
17276,restaurant,1,40.705202,-74.008068,Centric,3
17280,cafe,1,40.706807,-74.008599,Taz Cafe,3
17281,restaurant,1,40.704892,-74.008596,Wall Street Grill,3
17288,restaurant,1,40.704771,-74.008836,Lenwich,3
17290,cafe,1,40.704607,-74.009116,Starbucks,3
17291,restaurant,1,40.704673,-74.008959,The Original Soupman,3
17292,fast_food,1,40.704956,-74.009738,Underground Pizza,3
17300,cafe,1,40.704791,-74.007124,Starbucks,3
17304,library,1.5,40.713492,-74.007925,New Amsterdam Library,3
17305,restaurant,1,40.71528,-74.009614,JR Sushi 2,3
17308,restaurant,1,40.709192,-74.013842,Skinos,3
17312,art,0.8,40.708915,-74.010393,Red Cube,3
17313,museum,1.5,40.70575,-74.017691,Skyscraper Museum,3
17316,books,0.5,40.71177,-74.006161,Pace University Bookstore,3
17318,cafe,1,40.711643,-74.00669,Starbucks,3
17332,spa,0.5,40.703214,-74.011337,BW Spa,3
17334,restaurant,1,40.703334,-74.010672,3 Times Dim Sum,3
17335,restaurant,1,40.704376,-74.010386,Smorgas Chef,3
17336,restaurant,1,40.704458,-74.010277,Bodega Gran Via,3
17338,bakery,0.5,40.70376,-74.010425,Insomnia Cookies,3
17349,cafe,1,40.709243,-74.007883,Suited,3
17353,fast_food,1,40.707546,-74.005384,Call Me Pasta,3
17354,fast_food,1,40.70844,-74.005041,Taco Bell Cantina,3
17357,restaurant,1,40.708232,-74.000534,Cowgirl Seahorse,3
17360,cafe,1,40.713728,-74.008434,Takahachi Bakery,3
17370,fast_food,1,40.706971,-74.006878,Dos Toros Taqueria,3
17371,fast_food,1,40.709867,-74.007986,7th Street Burger,3
17373,cafe,1,40.709679,-74.008382,d Elici,3
17375,restaurant,1,40.70932,-74.008734,Otani,3
17377,restaurant,1,40.709949,-74.010067,Bento Sushi,3
17380,museum,1.5,40.706628,-74.003676,South Street Seaport Museum,3
17384,cafe,1,40.70658,-74.005035,Flavors,3
17390,restaurant,1,40.705985,-74.0171,Inatesso,3
17392,restaurant,1,40.705318,-74.010099,Open Kitchen,3
17393,cafe,1,40.706203,-74.011905,Bluestone Lane Coffee,3
17394,fast_food,1,40.709698,-74.006443,Chipotle,3
17396,fast_food,1,40.709904,-74.006202,Bare Burger,3
17400,art,0.8,40.708967,-74.010929,Joie de Vivre,3
17406,restaurant,1,40.706024,-74.01024,Cucina Bene Pizza,3
17408,restaurant,1,40.703777,-74.010399,Nara Sushi,3
17412,restaurant,1,40.706525,-74.007149,Roti,3
17419,restaurant,1,40.712031,-74.009755,Stage Door Deli,3
17448,fast_food,1,40.704905,-74.012531,Burger King,3
17449,restaurant,1,40.70435,-74.01046,The Cauldron,3
17454,art,0.8,40.707774,-74.008066,Shadows and Flags,3
17455,art,0.8,40.703482,-74.01052,Coenties Ship,3
17459,art,0.8,40.707727,-74.006804,Two,3
17464,restaurant,1,40.707384,-74.012574,Variety Cafe,3
17465,cafe,1,40.712179,-74.008181,Starbucks,3
17467,museum,1.5,40.692729,-74.015987,The Trust for Governors Island,3
17471,attraction,1.5,40.712949,-74.013044,One World Observatory,3
17473,restaurant,1,40.709777,-74.008915,Aroy Dee Thai Kitchen,3
17477,fast_food,1,40.706377,-74.012633,Pret A Manger,3
17478,restaurant,1,40.708081,-74.018207,Ningbo Cafe,3
17479,restaurant,1,40.705008,-74.01819,Gigino at Wagner Park,3
17482,fast_food,1,40.710506,-74.007566,Pisillo Italian Panini,3
17484,library,1.5,40.703808,-74.008099,Foundation Center,3
17488,art,0.8,40.703628,-74.014534,John Ericsson,3
17489,gift,0.5,40.706392,-74.013053,NY Gifts,3
17492,restaurant,1,40.706563,-74.012923,TGI Fridays,3
17493,art,0.8,40.703098,-74.016391,The Immigrants,3
17494,art,0.8,40.707534,-74.008937,Group of Four Trees,3
17495,art,0.8,40.707546,-74.009269,Sunken Garden,3
17500,restaurant,1,40.707075,-74.002462,Fresh Salt,3
17501,restaurant,1,40.70823,-74.001698,ACQUA,3
17502,restaurant,1,40.705348,-74.001055,The Fulton,3
17510,art,0.8,40.706817,-74.0108,Fearless Girl,3
17521,fast_food,1,40.706049,-74.007294,Dig,3
17522,fast_food,1,40.706162,-74.007168,Chopt,3
17527,fast_food,1,40.70736,-74.005167,Plaza Deli,3
17531,cafe,1,40.704646,-74.008432,Bluestone Lane,3
17533,restaurant,1,40.707586,-74.001806,Nelson Blue,3
17534,restaurant,1,40.70745,-74.002078,Barbalu,3
17535,cafe,1,40.707359,-74.002227,Cafe Patoro,3
17537,fast_food,1,40.708195,-74.004803,Playa Bowls,3
17539,fast_food,1,40.70561,-74.008261,Sweetgreen,3
17540,cafe,1,40.705673,-74.008374,La Colombe Coffee Roasters,3
17543,restaurant,1,40.711264,-74.006664,Le Gratin,3
17547,fast_food,1,40.708129,-74.00476,Little Italy Pizzeria,3
17548,restaurant,1,40.707342,-74.00272,Osteria del Porto,3
17549,restaurant,1,40.707782,-74.001844,SUteiShi,3
17551,restaurant,1,40.708078,-74.002077,The Hideaway Seaport,3
17552,restaurant,1,40.707383,-74.002626,Il Brigante,3
17553,cafe,1,40.707594,-74.002181,Made Fresh Daily,3
17554,cafe,1,40.706159,-74.008845,Starbucks,3
17555,cafe,1,40.708071,-74.013744,Siena Bakehouse,3
17561,fast_food,1,40.703228,-74.011068,Subway,3
17565,restaurant,1,40.709068,-74.00574,Matryoshka,3
17566,cafe,1,40.70378,-74.010929,Le Pain Quotidien,3
17567,books,0.5,40.708752,-74.005271,Midtown Comics Downtown,3
17568,cafe,1,40.703616,-74.010377,Ground Central,3
17570,fast_food,1,40.70423,-74.011719,The Juice Shop,3
17571,cafe,1,40.704199,-74.01172,Gregorys Coffee,3
17574,restaurant,1,40.704891,-74.006625,Westville,3
17576,cafe,1,40.70692,-74.006767,Juice Generation,3
17578,restaurant,1,40.707444,-74.006614,Golden Wuish,3
17579,fast_food,1,40.708808,-74.005309,Seaport Deli,3
17580,cafe,1,40.705036,-74.006825,Gregorys Coffee,3
17583,restaurant,1,40.708402,-74.001477,Mark Joseph Steakhouse,3
17587,restaurant,1,40.714494,-74.016133,Parm Battery Park City,3
17589,restaurant,1,40.708859,-74.004029,Squires Diner,3
17590,fast_food,1,40.708782,-74.005824,Casa Taqueria,3
17601,restaurant,1,40.707586,-74.013462,Wogies,3
17609,fast_food,1,40.708516,-74.011302,Subway,3
17615,art,0.8,40.709314,-74.010587,Double Check,3
17617,fast_food,1,40.705062,-74.006358,Fuku,3
17635,books,0.5,40.713648,-74.011667,Moleskine store,3
17641,cafe,1,40.713052,-74.009637,Aroma Espresso Bar,3
17645,restaurant,1,40.707872,-74.010244,The Capital Grille,3
17662,restaurant,1,40.70957,-74.012718,Mughlai Indian Cuisine,3
17664,cafe,1,40.708736,-74.006996,Voyager Espresso,3
17667,restaurant,1,40.709187,-74.008882,Friendly Gourmet Pizza,3
17668,restaurant,1,40.711028,-74.009571,Nobu Nobu,3
17671,restaurant,1,40.709847,-74.008003,Imm,3
17678,restaurant,1,40.710366,-74.016454,Picasso Pizzeria,3
17679,art,0.8,40.710468,-74.017914,The Upper Room,3
17684,fast_food,1,40.710744,-74.016317,Chipotle,3
17689,art,0.8,40.708774,-74.018369,Sitting Stance,3
17691,restaurant,1,40.713308,-74.008042,Aahar,3
17697,books,0.5,40.714889,-74.009276,The Mysterious Bookshop,3
17700,cafe,1,40.710655,-74.012128,Blue Bottle Coffee,3
17706,restaurant,1,40.704795,-74.006512,Milk Bar Financial District,3
17709,restaurant,1,40.710925,-74.007812,Sandwich House,3
17714,restaurant,1,40.706667,-74.013514,Bravo Kosher Pizza,3
17716,gift,0.5,40.703769,-74.009879,Amy hallmark,3
17721,restaurant,1,40.707013,-74.006937,Fields Good Chicken,3
17723,cafe,1,40.702776,-74.012773,Starbucks,3
17726,cafe,1,40.7035,-74.01298,Flavors,3
17728,restaurant,1,40.704898,-74.012289,Pizza Etalia,3
17732,gift,0.5,40.706216,-74.01277,NY Gifts NY,3
17734,restaurant,1,40.705675,-74.012508,El Toro,3
17736,gift,0.5,40.706292,-74.01269,NY Gifts,3
17737,cafe,1,40.707216,-74.008596,Koyzina Kafe,3
17740,cafe,1,40.709086,-74.007018,Open Kitchen,3
17741,restaurant,1,40.707836,-74.006959,Felice,3
17742,cafe,1,40.711246,-74.006314,Variety Coffee,3
17754,cafe,1,40.709309,-74.00681,BentOn Cafe,3
17758,fast_food,1,40.703642,-74.01179,Just Salad,3
17760,restaurant,1,40.705708,-74.012384,The Grotto,3
17762,cafe,1,40.70953,-74.011974,Lazzaro,3
17765,cafe,1,40.708371,-74.00743,Starbucks,3
17766,cafe,1,40.707032,-74.008035,Pita Press,3
17769,fast_food,1,40.709842,-74.01228,Pronto Pizza,3
17772,cafe,1,40.708249,-74.010189,Manon Cafe,3
17773,bakery,1,40.707416,-74.008357,Greek Bakerie,3
17774,restaurant,1,40.709354,-74.008,Nish Nush,3
17778,fast_food,1,40.710102,-74.009923,Pret A Manger,3
17779,cafe,1,40.707332,-74.005933,Sons of Thunder,3
17780,marketplace,0.5,40.706185,-74.003455,Fulton Stall Market,3
17781,restaurant,1,40.707069,-74.002825,10 Corso Como Cafe,3
17783,restaurant,1,40.710822,-74.00763,Da Claudio,3
17784,restaurant,1,40.707734,-74.013539,Tajin,3
17785,restaurant,1,40.709609,-74.009334,La Parisienne,3
17786,restaurant,1,40.714763,-74.01563,El Vez,3
17787,cafe,1,40.711308,-74.016162,Le Pain Quotidien,3
17788,restaurant,1,40.707999,-74.017993,Miramar,3
17789,cafe,1,40.715434,-74.01633,Le Pain Quotidien,3
17790,restaurant,1,40.714182,-74.015464,Seamores,3
17791,restaurant,1,40.709656,-74.016797,Benvenuti,3
17795,restaurant,1,40.706555,-74.013637,Blarney Stone,3
17796,restaurant,1,40.704278,-74.010273,Stone Street Tavern,3
17797,cafe,1,40.710865,-74.005923,Birch Coffee,3
17798,restaurant,1,40.704191,-74.009343,Lenita,3
17799,fast_food,1,40.710615,-74.009014,Shake Shack,3
17803,attraction,1.5,40.713354,-74.00687,Site of the Beach Pneumatic Subway,3
17809,bakery,0.5,40.709745,-74.00702,Baked by Melissa,3
17811,cafe,1,40.710504,-74.009144,Gong Cha,3
17840,fast_food,1,40.713224,-74.009528,Pret A Manger,3
17842,restaurant,1,40.70412,-74.01207,Toro Loco,3
17849,fast_food,1,40.702586,-74.011673,NAYA Express,3
17850,restaurant,1,40.705922,-74.012977,Bento Nouveau,3
17884,restaurant,1,40.709101,-74.009147,Kati Roll Company,3
17892,restaurant,1,40.705865,-74.00878,CAVA,3
17903,cafe,1,40.706489,-74.004127,Beatnic,3
17904,cafe,1,40.707188,-74.003076,Big Gay Ice Cream,3
17915,art,0.8,40.70438,-74.016381,Giovanni Da Verrazzano,3
17919,ice_cream,0.5,40.707629,-74.00224,Van Leeuwen Ice Cream,3
17980,restaurant,1,40.706227,-74.00751,Crown Shy,3
18079,fast_food,1,40.70768,-74.005917,Subway,3
18080,restaurant,1,40.715171,-74.010472,Taq,3
18102,restaurant,1,40.704613,-74.011688,Tacombi,3
18258,restaurant,1,40.708235,-74.001698,Thai Farm Kitchen Seaport,3
18275,restaurant,1,40.714329,-74.007787,Gran Morsi,3
18276,restaurant,1,40.713638,-74.008076,Dark Horse,3
18277,restaurant,1,40.713076,-74.008351,Little Italy Pizza,3
18279,restaurant,1,40.710074,-74.005504,Cater to You,3
18280,ice_cream,0.5,40.709817,-74.006716,Red Mango,3
18288,cafe,1,40.713761,-74.009094,Starbucks,3
18291,restaurant,1,40.715704,-74.010938,Gee Whiz Diner,3
18292,restaurant,1,40.714107,-74.009226,Benares,3
18296,fast_food,1,40.70967,-74.006907,Burger King,3
18299,fast_food,1,40.713234,-74.008844,Lenwich,3
18303,restaurant,1,40.71467,-74.007672,Saffron,3
18306,cafe,1,40.709217,-74.014159,Starbucks,3
18309,cafe,1,40.713289,-74.009648,Salad Box,3
18360,cafe,1,40.714572,-74.017149,Laughing Man,3
18361,cafe,1,40.713932,-74.016495,Cicci Di Carne,3
18376,restaurant,1,40.709546,-74.009271,The Malt House,3
18381,art,0.8,40.701234,-74.013951,Coast Guard Memorial,3
18382,library,1.5,40.704385,-74.013931,National Archives of New York City,3
18383,fast_food,1,40.712611,-74.015644,Dig,3
18384,restaurant,1,40.709566,-74.008298,2 Bros Pizza,3
18478,art,0.8,40.712339,-74.006351,Nathan Hale,3
18549,cafe,1,40.705216,-74.009128,The Little Beet,3
18570,art,0.8,40.702591,-74.01438,John Wolfe Ambrose,3
18632,cafe,1,40.709544,-74.008584,Healthy Green Juice Bar,3
18633,restaurant,1,40.709698,-74.009548,Pho Maiden Lane,3
18641,fast_food,1,40.707131,-74.007529,Five Guys,3
18643,restaurant,1,40.708433,-74.013556,ZAZA,3
18648,restaurant,1,40.715123,-74.010324,WarrenPeace,3
18649,restaurant,1,40.701314,-74.013374,Pizza Plus,3
18650,fast_food,1,40.705686,-74.008208,Food Truck Buenos Nachos Amigos,3
18676,fast_food,1,40.709352,-74.009062,Subway,3
18690,restaurant,1,40.712887,-74.015859,Le District,3
18711,restaurant,1,40.706258,-74.011404,Serafina Vino e Cucina,3
18762,art,0.8,40.709485,-74.011619,Rose III,3
18797,art,0.8,40.707691,-74.012137,John Watts,3
18831,restaurant,1,40.706957,-74.008157,Farida Downtown,3
18832,ice_cream,0.5,40.706887,-74.008064,Scoops,3
18882,restaurant,1,40.707023,-74.002009,Di Fara,3
18883,restaurant,1,40.713044,-74.01008,Ito,3
18886,cafe,1,40.708484,-74.013524,Dragon Tea,3
18887,restaurant,1,40.708521,-74.013509,Bao Bao Cafe,3
18890,restaurant,1,40.707389,-74.007422,Mezcali,3
18891,restaurant,1,40.710166,-74.005509,Exquisite Cafe,3
18899,restaurant,1,40.707256,-74.012302,Slow Food Market,3
18908,fast_food,1,40.701235,-74.012899,Central Market New York,3
18909,cafe,1,40.702636,-74.011784,Starbucks,3
18910,fast_food,1,40.702516,-74.011655,Chipotle,3
18911,fast_food,1,40.702445,-74.011635,Inday,3
18913,restaurant,1,40.692758,-74.014516,Taco Vista,3
18914,restaurant,1,40.691559,-74.013546,GITANO Island,3
19105,art,0.8,40.703788,-74.006349,Shadow Garden,3
19200,cafe,1,40.705555,-74.00396,Loco Coco,3
19409,art,0.8,40.707039,-74.010334,General George Washington in Prayer at Valley Forge,3
19415,restaurant,1,40.715238,-74.009197,The Smyth,3
19418,gallery,1.5,40.714739,-74.010048,Cloud Gallery,3
19421,restaurant,1,40.709748,-74.008875,Kuu Ramen,3
19426,cafe,1,40.709214,-74.008843,Simpl Coffee Shop,3
19431,books,0.5,40.706342,-74.003438,McNally Jackson Booksellers,3
19440,cafe,1,40.709671,-74.00876,Tutto Calcio Espresso Bar,3
19443,books,0.5,40.710095,-74.00905,Christian Science Reading Room,3
19453,cafe,1,40.709484,-74.008186,Matto Espresso,3
19459,restaurant,1,40.711323,-74.006747,Temple Room,3
19473,spa,0.5,40.710035,-74.007806,88 Spa,3
19476,restaurant,1,40.710543,-74.007544,Vietspot,3
19485,restaurant,1,40.707576,-74.011149,Gnoccheria Wall Street,3
19486,cafe,1,40.707524,-74.011094,Tenthousand Coffee,3
19488,fast_food,1,40.705869,-74.013024,Liberty Bagels Wall Street,3
19490,restaurant,1,40.703932,-74.012369,Antica,3
19493,spa,0.5,40.703938,-74.012494,Ripple Spa,3
19495,cafe,1,40.706544,-74.011237,Blue Bottle Coffee,3
19497,fast_food,1,40.713715,-74.009133,Burger Village,3
19499,fast_food,1,40.712065,-74.009816,Hawa Smoothie,3
19501,gift,0.5,40.712113,-74.009895,World of Gifts,3
19504,cafe,1,40.714267,-74.008695,Birch Coffee,3
19505,restaurant,1,40.712829,-74.009351,Cut by Wolfgang Puck,3
19510,cafe,1,40.706157,-74.00569,Starbucks,3
19513,restaurant,1,40.706393,-74.007886,Blue Park Kitchen,3
19519,restaurant,1,40.705887,-74.007481,Poke Green,3
19527,restaurant,1,40.709413,-74.006731,Dim Sum Palace,3
19535,restaurant,1,40.714618,-74.00754,Chambers,3
19536,restaurant,1,40.714543,-74.007374,Artesano Peruvian Cuisine,3
19540,fast_food,1,40.709737,-74.006544,Popeyes,3
19541,fast_food,1,40.710139,-74.007345,Poke Bowl,3
19548,restaurant,1,40.712503,-74.012342,Metropolis by Marcus Samuelsson,3
20238,art,0.8,40.709498,-74.017973,Rector Gate,3
20307,art,0.8,40.714113,-74.017528,Pylons,3
20636,fast_food,1,40.710679,-74.008308,Pret A Manger,3
20641,restaurant,1,40.708372,-74.000618,Yondu Culinary Studio,3
20642,restaurant,1,40.707319,-74.001472,Paris Cafe,3
20643,bakery,1,40.706497,-74.003528,Funny Face Bakery,3
20647,gift,0.5,40.706804,-74.003804,Hester Street Fair,3
20649,cafe,1,40.710926,-74.010346,Starbucks,3
20650,cafe,1,40.70405,-74.007674,drip coffee makers,3
20653,cafe,1,40.705438,-74.009143,Conwell Coffee Hall,3
20654,restaurant,1,40.7033,-74.010798,Susukino Ramen,3
20655,fast_food,1,40.702564,-74.013154,Dos Toros Taqueria,3
20656,restaurant,1,40.711067,-74.006507,Bagel Market,3
20657,restaurant,1,40.707027,-74.008278,Goku Kitchen,3
20683,restaurant,1,40.708043,-74.014125,REGULAR NYC,3
20684,fast_food,1,40.714874,-74.010917,Juice Press,3
20687,restaurant,1,40.705767,-74.001484,Malibu Farm,3
20691,fast_food,1,40.714709,-74.008338,BP Fresh,3
20843,fast_food,1,40.712492,-74.015684,Springbone,3
20845,fast_food,1,40.712374,-74.015728,Milu,3
20846,fast_food,1,40.712256,-74.015768,Naya,3
20847,fast_food,1,40.712299,-74.015888,Tartinery,3
20848,fast_food,1,40.712636,-74.015784,Blue Ribbon Sushi Bar,3
20849,fast_food,1,40.71256,-74.015854,Black Seed,3
20850,fast_food,1,40.712716,-74.015746,Chopt,3
20851,fast_food,1,40.712782,-74.015706,Dos Dorros,3
20852,fast_food,1,40.712735,-74.01557,Daily Provision,3
20853,cafe,1,40.712842,-74.015659,Mah Ze Dahr,3
20860,attraction,1.5,40.712454,-74.008334,Woolworth Building,3
20861,attraction,1.5,40.711983,-74.016725,New York City Police Memorial,3
20862,attraction,1.5,40.705252,-74.003021,Wavertree,3
20863,attraction,1.5,40.705317,-74.002448,Ambrose,3
20864,gift,0.5,40.70334,-74.016807,Park Store,3
20890,food_court,1,40.70344,-74.012084,Essen,3
20897,restaurant,1,40.701357,-74.015015,Battery Gardens,3
20898,fast_food,1,40.70673,-74.013113,Cafe Exchange,3
20900,restaurant,1,40.703371,-74.011318,Fraunces Tavern,3
20905,restaurant,1,40.706911,-74.006248,Pearl Diner,3
20906,fast_food,1,40.705855,-74.004159,Luchadores,3
20910,restaurant,1,40.707178,-74.001924,Fish Market,3
20924,food_court,1,40.712784,-74.015875,Hudson Eats,3
20966,attraction,1.5,40.712999,-74.013189,One World Trade Center,3
20993,restaurant,1,40.704083,-74.010409,Route 66 Smokehouse,3
20994,restaurant,1,40.704177,-74.010274,Mad Dog and Beans,3
21042,cafe,1,40.701755,-74.015497,Pixie Scout Canteen,3
21043,cafe,1,40.702505,-74.0161,Pixie Scout Canteen,3
21044,restaurant,1,40.704921,-74.004874,Industry Kitchen,3
21045,restaurant,1,40.705182,-74.002456,Cobble Fish,3
21052,art,0.8,40.704476,-74.013442,Asia,3
21053,art,0.8,40.704478,-74.013677,America,3
21054,art,0.8,40.704479,-74.013814,Europe,3
21055,art,0.8,40.704482,-74.014044,Africa,3
21094,art,0.8,40.714984,-74.008898,Philip Williams Posters,3
21110,attraction,1.5,40.691418,-74.016001,Fort Jay,3
21162,restaurant,1,40.69047,-74.019667,Threes Brewing,3
21203,attraction,1.5,40.72288,-73.99875,SoHo,4
21204,attraction,1.5,40.70575,-74.002906,South Street Seaport,4
21221,art,0.8,40.72148,-73.997103,Storefront for Art and Architecture,4
21222,art,0.8,40.715245,-73.983741,Abrons Arts Center,4
21226,art,0.8,40.729947,-73.996123,Grey Art Gallery,4
21232,gift,0.5,40.725096,-74.004908,Dahesh Museum of Art Gift Shop and Offices,4
21233,museum,1.5,40.725,-73.997778,Museum of African Art,4
21234,museum,1.5,40.718784,-73.990027,Lower East Side Tenement Museum,4
21338,gift,0.5,40.726611,-73.990173,Random Accessories,4
